,game_id,offense_team,defense_team,points_scored,home_team,is_home,yards_gained,yards_allowed,turnovers_given,turnovers_received
113,20231207_NE@PIT,NE,PIT,21,PIT,0,303,264,1,1
114,20231217_KC@NE,NE,KC,17,NE,1,206,326,1,2
115,20231217_KC@NE,KC,NE,27,NE,0,326,206,2,1
116,20231224_NE@DEN,DEN,NE,23,DEN,1,276,289,2,1
117,20231224_NE@DEN,NE,DEN,26,DEN,0,289,276,1,2
118,20230910_HOU@BAL,BAL,HOU,25,BAL,1,265,268,2,1
119,20230910_HOU@BAL,HOU,BAL,9,BAL,0,268,265,1,2
120,20230917_BAL@CIN,CIN,BAL,24,CIN,1,282,415,1,0
121,20230917_BAL@CIN,BAL,CIN,27,CIN,0,415,282,0,1
122,20230924_IND@BAL,BAL,IND,19,BAL,1,364,327,2,0
123,20230924_IND@BAL,IND,BAL,22,BAL,0,327,364,0,2
124,20231001_BAL@CLE,CLE,BAL,3,CLE,1,166,296,3,1
125,20231001_BAL@CLE,BAL,CLE,28,CLE,0,296,166,1,3
126,20231008_BAL@PIT,PIT,BAL,17,PIT,1,289,335,1,3
127,20231008_BAL@PIT,BAL,PIT,10,PIT,0,335,289,3,1
128,20231015_BAL@TEN,TEN,BAL,16,TEN,1,233,360,2,1
129,20231015_BAL@TEN,BAL,TEN,24,TEN,0,360,233,1,2
130,20231022_DET@BAL,BAL,DET,38,BAL,1,503,337,1,1
131,20231022_DET@BAL,DET,BAL,6,BAL,0,337,503,1,1
132,20231029_BAL@ARI,ARI,BAL,24,ARI,1,310,268,2,0
133,20231029_BAL@ARI,BAL,ARI,31,ARI,0,268,310,0,2
134,20231105_SEA@BAL,BAL,SEA,37,BAL,1,515,151,2,2
135,20231105_SEA@BAL,SEA,BAL,3,BAL,0,151,515,2,2
136,20231112_CLE@BAL,BAL,CLE,31,BAL,1,306,373,2,2
137,20231112_CLE@BAL,CLE,BAL,33,BAL,0,373,306,2,2
138,20231116_CIN@BAL,BAL,CIN,34,BAL,1,405,272,0,0
139,20231116_CIN@BAL,CIN,BAL,20,BAL,0,272,405,0,0
140,20231126_BAL@LAC,LAC,BAL,10,LAC,1,279,361,4,0
141,20231126_BAL@LAC,BAL,LAC,20,LAC,0,361,279,0,4
142,20231210_LAR@BAL,BAL,LAR,37,BAL,1,449,410,1,0
143,20231210_LAR@BAL,LAR,BAL,31,BAL,0,410,449,0,1
144,20231217_BAL@JAX,JAX,BAL,7,JAX,1,333,396,2,1
145,20231217_BAL@JAX,BAL,JAX,23,JAX,0,396,333,1,2
146,20231225_BAL@SF,SF,BAL,19,SF,1,429,343,5,0
147,20231225_BAL@SF,BAL,SF,33,SF,0,343,429,0,5
148,20240106_PIT@BAL,BAL,PIT,10,BAL,1,224,289,2,2
149,20240106_PIT@BAL,PIT,BAL,17,BAL,0,289,224,2,2
150,20240120_HOU@BAL,BAL,HOU,34,BAL,1,352,213,0,0
151,20240120_HOU@BAL,HOU,BAL,10,BAL,0,213,352,0,0
152,20240128_KC@BAL,BAL,KC,10,BAL,1,336,319,3,0
153,20240128_KC@BAL,KC,BAL,17,BAL,0,319,336,0,3
154,20230910_SF@PIT,PIT,SF,7,PIT,1,239,391,2,1
155,20230910_SF@PIT,SF,PIT,30,PIT,0,391,239,1,2
156,20230918_CLE@PIT,PIT,CLE,26,PIT,1,255,408,2,4
157,20230918_CLE@PIT,CLE,PIT,22,PIT,0,408,255,4,2
158,20230924_PIT@LV,LV,PIT,18,LV,1,362,333,3,0
159,20230924_PIT@LV,PIT,LV,23,LV,0,333,362,0,3
160,20231001_PIT@HOU,HOU,PIT,30,HOU,1,451,225,0,1
161,20231001_PIT@HOU,PIT,HOU,6,HOU,0,225,451,1,0
162,20231022_PIT@LAR,LAR,PIT,17,LAR,1,354,300,1,0
163,20231022_PIT@LAR,PIT,LAR,24,LAR,0,300,354,0,1
164,20231029_JAX@PIT,PIT,JAX,10,PIT,1,261,377,2,3
165,20231029_JAX@PIT,JAX,PIT,20,PIT,0,377,261,3,2
166,20231102_TEN@PIT,PIT,TEN,20,PIT,1,326,340,0,1
167,20231102_TEN@PIT,TEN,PIT,16,PIT,0,340,326,1,0
168,20231112_GB@PIT,PIT,GB,23,PIT,1,324,399,0,2
169,20231112_GB@PIT,GB,PIT,19,PIT,0,399,324,2,0
170,20231119_PIT@CLE,CLE,PIT,13,CLE,1,259,249,1,0
171,20231119_PIT@CLE,PIT,CLE,10,CLE,0,249,259,0,1
172,20231126_PIT@CIN,CIN,PIT,10,CIN,1,222,421,1,1
173,20231126_PIT@CIN,PIT,CIN,16,CIN,0,421,222,1,1
174,20231203_ARI@PIT,PIT,ARI,10,PIT,1,317,282,1,0
175,20231203_ARI@PIT,ARI,PIT,24,PIT,0,282,317,0,1
176,20231216_PIT@IND,IND,PIT,30,IND,1,372,216,0,3
177,20231216_PIT@IND,PIT,IND,13,IND,0,216,372,3,0
178,20231223_CIN@PIT,PIT,CIN,34,PIT,1,397,368,0,3
179,20231223_CIN@PIT,CIN,PIT,11,PIT,0,368,397,3,0
180,20231231_PIT@SEA,SEA,PIT,23,SEA,1,369,468,1,0
181,20231231_PIT@SEA,PIT,SEA,30,SEA,0,468,369,0,1
182,20230910_CIN@CLE,CLE,CIN,24,CLE,1,350,142,2,0
183,20230910_CIN@CLE,CIN,CLE,3,CLE,0,142,350,0,2
184,20230925_LAR@CIN,CIN,LAR,19,CIN,1,309,292,1,2
185,20230925_LAR@CIN,LAR,CIN,16,CIN,0,292,309,2,1
186,20231001_CIN@TEN,TEN,CIN,27,TEN,1,400,211,1,1
187,20231001_CIN@TEN,CIN,TEN,3,TEN,0,211,400,1,1
188,20231008_CIN@ARI,ARI,CIN,20,ARI,1,294,380,3,1
189,20231008_CIN@ARI,CIN,ARI,34,ARI,0,380,294,1,3
190,20231015_SEA@CIN,CIN,SEA,17,CIN,1,214,384,1,2
191,20231015_SEA@CIN,SEA,CIN,13,CIN,0,384,214,2,1
192,20231029_CIN@SF,SF,CIN,17,SF,1,460,400,3,1
193,20231029_CIN@SF,CIN,SF,31,SF,0,400,460,1,3
194,20231112_HOU@CIN,CIN,HOU,27,CIN,1,380,544,2,3
195,20231112_HOU@CIN,HOU,CIN,30,CIN,0,544,380,3,2
196,20231204_CIN@JAX,JAX,CIN,31,JAX,1,376,491,0,1
197,20231204_CIN@JAX,CIN,JAX,34,JAX,0,491,376,1,0
198,20231210_IND@CIN,CIN,IND,34,CIN,1,385,272,1,2
199,20231210_IND@CIN,IND,CIN,14,CIN,0,272,385,2,1
200,20231216_MIN@CIN,CIN,MIN,27,CIN,1,378,424,1,2
201,20231216_MIN@CIN,MIN,CIN,24,CIN,0,424,378,2,1
202,20231231_CIN@KC,KC,CIN,25,KC,1,373,263,1,0
203,20231231_CIN@KC,CIN,KC,17,KC,0,263,373,0,1
204,20240107_CLE@CIN,CIN,CLE,31,CIN,1,328,244,1,2
205,20240107_CLE@CIN,CLE,CIN,14,CIN,0,244,328,2,1
206,20230924_TEN@CLE,CLE,TEN,27,CLE,1,341,94,1,0
207,20230924_TEN@CLE,TEN,CLE,3,CLE,0,94,341,0,1
208,20231015_SF@CLE,CLE,SF,19,CLE,1,334,215,2,1
209,20231015_SF@CLE,SF,CLE,17,CLE,0,215,334,1,2
210,20231022_CLE@IND,IND,CLE,38,IND,1,456,316,4,2
211,20231022_CLE@IND,CLE,IND,39,IND,0,316,456,2,4
212,20231029_CLE@SEA,SEA,CLE,24,SEA,1,362,385,2,3
213,20231029_CLE@SEA,CLE,SEA,20,SEA,0,385,362,3,2
214,20231105_ARI@CLE,CLE,ARI,27,CLE,1,326,58,0,3
215,20231105_ARI@CLE,ARI,CLE,0,CLE,0,58,326,3,0
216,20231126_CLE@DEN,DEN,CLE,29,DEN,1,294,269,1,3
217,20231126_CLE@DEN,CLE,DEN,12,DEN,0,269,294,3,1
218,20231203_CLE@LAR,LAR,CLE,36,LAR,1,399,327,0,1
219,20231203_CLE@LAR,CLE,LAR,19,LAR,0,327,399,1,0
220,20231210_JAX@CLE,CLE,JAX,31,CLE,1,389,293,3,4
221,20231210_JAX@CLE,JAX,CLE,27,CLE,0,293,389,4,3
222,20231217_CHI@CLE,CLE,CHI,20,CLE,1,377,236,3,3
223,20231217_CHI@CLE,CHI,CLE,17,CLE,0,236,377,3,3
224,20231224_CLE@HOU,HOU,CLE,22,HOU,1,250,418,2,2
225,20231224_CLE@HOU,CLE,HOU,36,HOU,0,418,250,2,2
226,20240113_CLE@HOU,HOU,CLE,45,HOU,1,356,324,0,2
227,20240113_CLE@HOU,CLE,HOU,14,HOU,0,324,356,2,0
228,20230917_IND@HOU,HOU,IND,20,HOU,1,389,353,1,0
229,20230917_IND@HOU,IND,HOU,31,HOU,0,353,389,0,1
230,20230924_HOU@JAX,JAX,HOU,17,JAX,1,404,366,2,0
231,20230924_HOU@JAX,HOU,JAX,37,JAX,0,366,404,0,2
232,20231008_HOU@ATL,ATL,HOU,21,ATL,1,447,313,2,0
233,20231008_HOU@ATL,HOU,ATL,19,ATL,0,313,447,0,2
234,20231015_NO@HOU,HOU,NO,20,HOU,1,297,430,1,2
235,20231015_NO@HOU,NO,HOU,13,HOU,0,430,297,2,1
236,20231029_HOU@CAR,CAR,HOU,15,CAR,1,224,229,0,1
237,20231029_HOU@CAR,HOU,CAR,13,CAR,0,229,224,1,0
238,20231105_TB@HOU,HOU,TB,39,HOU,1,496,332,1,1
239,20231105_TB@HOU,TB,HOU,37,HOU,0,332,496,1,1
240,20231119_ARI@HOU,HOU,ARI,21,HOU,1,419,319,3,2
241,20231119_ARI@HOU,ARI,HOU,16,HOU,0,319,419,2,3
242,20231126_JAX@HOU,HOU,JAX,21,HOU,1,352,445,0,1
243,20231126_JAX@HOU,JAX,HOU,24,HOU,0,445,352,1,0
244,20231203_DEN@HOU,HOU,DEN,22,HOU,1,353,282,0,3
245,20231203_DEN@HOU,DEN,HOU,17,HOU,0,282,353,3,0
246,20231217_HOU@TEN,TEN,HOU,16,TEN,1,204,340,1,1
247,20231217_HOU@TEN,HOU,TEN,19,TEN,0,340,204,1,1
248,20231231_TEN@HOU,HOU,TEN,26,HOU,1,312,187,0,1
249,20231231_TEN@HOU,TEN,HOU,3,HOU,0,187,312,1,0
250,20240106_HOU@IND,IND,HOU,19,IND,1,360,306,1,0
251,20240106_HOU@IND,HOU,IND,23,IND,0,306,360,0,1
252,20230910_JAX@IND,IND,JAX,21,IND,1,280,342,3,2
253,20230910_JAX@IND,JAX,IND,31,IND,0,342,280,2,3
254,20231001_LAR@IND,IND,LAR,23,IND,1,329,467,1,1
255,20231001_LAR@IND,LAR,IND,29,IND,0,467,329,1,1
256,20231008_TEN@IND,IND,TEN,23,IND,1,429,348,0,1
257,20231008_TEN@IND,TEN,IND,16,IND,0,348,429,1,0
258,20231015_IND@JAX,JAX,IND,37,JAX,1,233,354,1,4
259,20231015_IND@JAX,IND,JAX,20,JAX,0,354,233,4,1
260,20231029_NO@IND,IND,NO,27,IND,1,371,511,1,1
261,20231029_NO@IND,NO,IND,38,IND,0,511,371,1,1
262,20231105_IND@CAR,CAR,IND,13,CAR,1,275,198,3,1
263,20231105_IND@CAR,IND,CAR,27,CAR,0,198,275,1,3
264,20231126_TB@IND,IND,TB,27,IND,1,394,298,1,2
265,20231126_TB@IND,TB,IND,20,IND,0,298,394,2,1
266,20231203_IND@TEN,TEN,IND,28,TEN,1,381,355,2,2
267,20231203_IND@TEN,IND,TEN,31,TEN,0,355,381,2,2
268,20231224_IND@ATL,ATL,IND,29,ATL,1,406,262,0,1
269,20231224_IND@ATL,IND,ATL,10,ATL,0,262,406,1,0
270,20231231_LV@IND,IND,LV,23,IND,1,349,370,0,0
271,20231231_LV@IND,LV,IND,20,IND,0,370,349,0,0
272,20230917_KC@JAX,JAX,KC,9,JAX,1,271,399,1,3
273,20230917_KC@JAX,KC,JAX,17,JAX,0,399,271,3,1
274,20231001_ATL@JAX,JAX,ATL,23,JAX,1,300,287,0,3
275,20231001_ATL@JAX,ATL,JAX,7,JAX,0,287,300,3,0
276,20231019_JAX@NO,NO,JAX,24,NO,1,407,330,1,2
277,20231019_JAX@NO,JAX,NO,31,NO,0,330,407,2,1
278,20231112_SF@JAX,JAX,SF,3,JAX,1,221,437,4,0
279,20231112_SF@JAX,SF,JAX,34,JAX,0,437,221,0,4
280,20231119_TEN@JAX,JAX,TEN,34,JAX,1,389,235,0,2
281,20231119_TEN@JAX,TEN,JAX,14,JAX,0,235,389,2,0
282,20231224_JAX@TB,TB,JAX,30,TB,1,335,305,0,4
283,20231224_JAX@TB,JAX,TB,12,TB,0,305,335,4,0
284,20231231_CAR@JAX,JAX,CAR,26,JAX,1,317,124,0,1
285,20231231_CAR@JAX,CAR,JAX,0,JAX,0,124,317,1,0
286,20240107_JAX@TEN,TEN,JAX,28,TEN,1,327,362,1,2
287,20240107_JAX@TEN,JAX,TEN,20,TEN,0,362,327,2,1
288,20230910_TEN@NO,NO,TEN,16,NO,1,351,285,2,3
289,20230910_TEN@NO,TEN,NO,15,NO,0,285,351,3,2
290,20230917_LAC@TEN,TEN,LAC,27,TEN,1,341,342,0,0
291,20230917_LAC@TEN,LAC,TEN,24,TEN,0,342,341,0,0
292,20231029_ATL@TEN,TEN,ATL,28,TEN,1,375,342,1,1
293,20231029_ATL@TEN,ATL,TEN,23,TEN,0,342,375,1,1
294,20231112_TEN@TB,TB,TEN,20,TB,1,340,209,1,1
295,20231112_TEN@TB,TEN,TB,6,TB,0,209,340,1,1
296,20231126_CAR@TEN,TEN,CAR,17,TEN,1,264,258,0,1
297,20231126_CAR@TEN,CAR,TEN,10,TEN,0,258,264,1,0
298,20231224_SEA@TEN,TEN,SEA,17,TEN,1,287,273,0,0
299,20231224_SEA@TEN,SEA,TEN,20,TEN,0,273,287,0,0
300,20230907_DET@KC,KC,DET,20,KC,1,316,368,1,1
301,20230907_DET@KC,DET,KC,21,KC,0,368,316,1,1
302,20230924_CHI@KC,KC,CHI,41,KC,1,456,203,2,2
303,20230924_CHI@KC,CHI,KC,10,KC,0,203,456,2,2
304,20231008_KC@MIN,MIN,KC,20,MIN,1,329,333,1,0
305,20231008_KC@MIN,KC,MIN,27,MIN,0,333,329,0,1
306,20231012_DEN@KC,KC,DEN,19,KC,1,389,197,1,3
307,20231012_DEN@KC,DEN,KC,8,KC,0,197,389,3,1
308,20231022_LAC@KC,KC,LAC,31,KC,1,483,358,2,2
309,20231022_LAC@KC,LAC,KC,17,KC,0,358,483,2,2
310,20231029_KC@DEN,DEN,KC,24,DEN,1,240,274,1,5
311,20231029_KC@DEN,KC,DEN,9,DEN,0,274,240,5,1
312,20231120_PHI@KC,KC,PHI,17,KC,1,336,238,2,1
313,20231120_PHI@KC,PHI,KC,21,KC,0,238,336,1,2
314,20231126_KC@LV,LV,KC,17,LV,1,358,360,0,0
315,20231126_KC@LV,KC,LV,31,LV,0,360,358,0,0
316,20231203_KC@GB,GB,KC,27,GB,1,382,337,0,1
317,20231203_KC@GB,KC,GB,19,GB,0,337,382,1,0
318,20231225_LV@KC,KC,LV,14,KC,1,308,205,2,0
319,20231225_LV@KC,LV,KC,20,KC,0,205,308,0,2
320,20240107_KC@LAC,LAC,KC,12,LAC,1,353,268,1,1
321,20240107_KC@LAC,KC,LAC,13,LAC,0,268,353,1,1
322,20240211_SF@KC,KC,SF,25,KC,1,455,382,2,2
323,20240211_SF@KC,SF,KC,22,KC,0,382,455,2,2
324,20230924_LAC@MIN,MIN,LAC,24,MIN,1,475,475,2,1
325,20230924_LAC@MIN,LAC,MIN,28,MIN,0,475,475,1,2
326,20231001_LV@LAC,LAC,LV,24,LAC,1,305,264,1,3
327,20231001_LV@LAC,LV,LAC,17,LAC,0,264,305,3,1
328,20231016_DAL@LAC,LAC,DAL,17,LAC,1,272,342,1,1
329,20231016_DAL@LAC,DAL,LAC,20,LAC,0,342,272,1,1
330,20231029_CHI@LAC,LAC,CHI,30,LAC,1,352,295,1,2
331,20231029_CHI@LAC,CHI,LAC,13,LAC,0,295,352,2,1
332,20231112_DET@LAC,LAC,DET,38,LAC,1,421,533,1,0
333,20231112_DET@LAC,DET,LAC,41,LAC,0,533,421,0,1
334,20231119_LAC@GB,GB,LAC,23,GB,1,397,394,0,1
335,20231119_LAC@GB,LAC,GB,20,GB,0,394,397,1,0
336,20231210_DEN@LAC,LAC,DEN,7,LAC,1,283,322,2,1
337,20231210_DEN@LAC,DEN,LAC,24,LAC,0,322,283,1,2
338,20231214_LAC@LV,LV,LAC,63,LV,1,378,326,0,5
339,20231214_LAC@LV,LAC,LV,21,LV,0,326,378,5,0
340,20231231_LAC@DEN,DEN,LAC,16,DEN,1,313,301,0,1
341,20231231_LAC@DEN,LAC,DEN,9,DEN,0,301,313,1,0
342,20230910_LV@DEN,DEN,LV,16,DEN,1,260,261,0,1
343,20230910_LV@DEN,LV,DEN,17,DEN,0,261,260,1,0
344,20230917_WSH@DEN,DEN,WSH,33,DEN,1,399,388,2,0
345,20230917_WSH@DEN,WSH,DEN,35,DEN,0,388,399,0,2
346,20231001_DEN@CHI,CHI,DEN,28,CHI,1,471,311,2,0
347,20231001_DEN@CHI,DEN,CHI,31,CHI,0,311,471,0,2
348,20231022_GB@DEN,DEN,GB,19,DEN,1,339,331,0,1
349,20231022_GB@DEN,GB,DEN,17,DEN,0,331,339,1,0
350,20231119_MIN@DEN,DEN,MIN,21,DEN,1,295,385,0,3
351,20231119_MIN@DEN,MIN,DEN,20,DEN,0,385,295,3,0
352,20231216_DEN@DET,DET,DEN,42,DET,1,448,287,0,1
353,20231216_DEN@DET,DEN,DET,17,DET,0,287,448,1,0
354,20240107_DEN@LV,LV,DEN,27,LV,1,359,286,0,1
355,20240107_DEN@LV,DEN,LV,14,LV,0,286,359,1,0
356,20231009_GB@LV,LV,GB,17,LV,1,279,285,1,3
357,20231009_GB@LV,GB,LV,13,LV,0,285,279,3,1
358,20231022_LV@CHI,CHI,LV,30,CHI,1,323,235,0,3
359,20231022_LV@CHI,LV,CHI,12,CHI,0,235,323,3,0
360,20231030_LV@DET,DET,LV,26,DET,1,486,157,3,1
361,20231030_LV@DET,LV,DET,14,DET,0,157,486,1,3
362,20231105_NYG@LV,LV,NYG,30,LV,1,334,277,0,2
363,20231105_NYG@LV,NYG,LV,6,LV,0,277,334,2,0
364,20231210_MIN@LV,LV,MIN,0,LV,1,202,231,3,0
365,20231210_MIN@LV,MIN,LV,3,LV,0,231,202,0,3
366,20230914_MIN@PHI,PHI,MIN,34,PHI,1,430,374,1,4
367,20230914_MIN@PHI,MIN,PHI,28,PHI,0,374,430,4,1
368,20230925_PHI@TB,TB,PHI,11,TB,1,174,472,2,2
369,20230925_PHI@TB,PHI,TB,25,TB,0,472,174,2,2
370,20231001_WSH@PHI,PHI,WSH,34,PHI,1,415,365,0,0
371,20231001_WSH@PHI,WSH,PHI,31,PHI,0,365,415,0,0
372,20231008_PHI@LAR,LAR,PHI,14,LAR,1,249,454,0,1
373,20231008_PHI@LAR,PHI,LAR,23,LAR,0,454,249,1,0
374,20231029_PHI@WSH,WSH,PHI,31,WSH,1,472,374,1,2
375,20231029_PHI@WSH,PHI,WSH,38,WSH,0,374,472,2,1
